province_norm,harvest_year,yield_kg_dekar,province,tmean_season,tmax_season,tmin_season,rain_season_sum,rad_season_mean,tmean_mam,tmax_mam,tmin_mam,rain_mam_sum,rad_mam_mean,ndvi_auc,ndvi_max,ndvi_mean,evi_max,evi_mean
ADIYAMAN,2023,373.0,Adiyaman,11.781105263157896,17.95216447368421,6.149532894736843,532.878,16.456375,11.556282608695652,16.929760869565218,6.176,302.886,18.89934782608696,120.34204528551528,0.6660811841205854,0.3971684662888289,0.4859982876436903,0.2516799389683152
ADIYAMAN,2024,331.0,Adiyaman,13.51975737704918,19.44249180327869,7.9904065573770495,561.024,16.51338360655738,12.878260869565215,18.59878260869565,7.117478260869565,167.826,19.814391304347826,114.68809259028514,0.6693247936140823,0.3772634624680444,0.4953010325952609,0.235963263435152
AFYONKARAHISAR,2005,216.0,Afyon,9.33583552631579,15.447769736842108,4.084118421052632,369.778,15.996934210526316,9.539043478260869,15.90141304347826,3.743826086956522,132.66400000000002,18.700108695652176,97.3616034576328,0.5581954204547139,0.3213254239525838,0.4208178624877041,0.2125306329739242
AFYONKARAHISAR,2006,230.0,Afyon,8.49616447368421,14.535361842105264,3.2493684210526315,415.69,16.003598684210527,9.84858695652174,15.997478260869563,4.1679130434782605,160.15800000000002,19.37528260869565,107.89539902178154,0.5806076703063747,0.3560904258144605,0.4365716998677844,0.2367035971954367
AFYONKARAHISAR,2007,167.0,Afyon,9.27054605263158,15.47542105263158,3.839552631578947,385.68,16.822282894736844,9.610934782608696,16.167826086956524,3.494586956521739,72.636,20.50317391304348,110.87089943498928,0.5488584107905317,0.3659105591913841,0.409309164803334,0.2371206970007553
AFYONKARAHISAR,2008,199.0,Afyon,9.205173770491804,15.545331147540985,3.642891803278688,345.93,16.68038032786885,10.596391304347828,17.31004347826087,4.502891304347826,98.3,19.296043478260867,99.73738144461323,0.5381224388301153,0.3280834915941222,0.4049657841704354,0.2161573980777354
AFYONKARAHISAR,2009,213.0,Afyon,9.103230263157895,14.839203947368423,4.087631578947369,486.188,15.67799342105263,8.557217391304349,14.182347826086955,3.279391304347826,148.648,18.631,127.84621141774268,0.6083698935625259,0.4219346911476656,0.4683594825775233,0.2847381430604873
AFYONKARAHISAR,2010,315.0,Afyon,10.337065789473684,16.13320394736842,5.290138157894737,574.324,15.745993421052631,10.531869565217391,16.69091304347826,4.87704347826087,99.87,20.075739130434783,114.1937117035048,0.5670158361471284,0.3768769363151973,0.4311523415797779,0.2473704549543338
AFYONKARAHISAR,2011,222.0,Afyon,9.33025,15.219085526315787,4.329980263157895,488.192,15.454131578947369,8.365108695652173,14.04191304347826,3.1288695652173915,160.588,17.53158695652174,124.31803328123898,0.6167728145291697,0.4102905388819768,0.4655439375326687,0.2714534719035442
AFYONKARAHISAR,2012,241.0,Afyon,7.940990163934426,13.942065573770492,2.7575737704918035,507.796,16.64318032786885,9.009739130434784,14.886239130434785,3.8515434782608695,160.358,19.163065217391303,100.59311294357468,0.5404964950458794,0.3308983978407061,0.3935847118234503,0.2217706073729225
AFYONKARAHISAR,2013,257.0,Afyon,10.209572368421052,16.169124999999998,5.131532894736843,497.67,16.074526315789473,10.682173913043478,16.919195652173915,5.118804347826087,128.198,19.596086956521734,114.27727124494275,0.6104411609016709,0.3771527103793491,0.4730999014823889,0.2517149457165507
AFYONKARAHISAR,2014,204.0,Afyon,9.73225657894737,16.192394736842108,4.4197500000000005,335.242,16.45478947368421,10.509847826086956,16.846652173913043,4.801847826086957,140.07,19.137565217391305,101.96297195857018,0.5440060087642996,0.3365114586091423,0.4088789541409639,0.2239614130249988
AFYONKARAHISAR,2015,279.0,Afyon,8.61703947368421,14.173269736842103,3.814802631578948,656.066,15.350394736842109,8.823956521739131,14.748130434782608,3.329478260869565,199.826,19.22682608695652,136.45978370126494,0.6363937611354672,0.4503623224464187,0.4743435282851224,0.2973448252988635
AFYONKARAHISAR,2016,224.0,Afyon,10.201573770491803,16.61254426229508,4.887757377049181,310.976,16.521462295081967,10.921804347826088,17.407021739130435,5.16054347826087,145.136,19.549152173913043,105.11209383389198,0.56291323323413,0.345763466558855,0.4288432225269516,0.2316307385427476
AFYONKARAHISAR,2017,263.0,Afyon,8.699769736842105,14.940486842105264,3.3369144736842107,333.546,16.321625,9.650565217391303,15.89141304347826,3.967891304347826,165.228,18.82580434782609,105.07846254481606,0.6117648825799182,0.3467936057584686,0.4588873481464562,0.2325229682165873
AFYONKARAHISAR,2018,261.0,Afyon,10.800223684210527,16.938486842105263,5.578743421052632,416.618,16.189756578947367,12.762304347826088,19.21991304347826,6.9162173913043485,124.186,19.884478260869567,124.05005983570652,0.631137193331541,0.4094061380716386,0.4878454081064178,0.2685849154135643
AFYONKARAHISAR,2019,258.0,Afyon,9.463394736842105,15.338065789473683,4.351131578947368,464.428,15.97682894736842,9.776760869565218,16.086065217391305,4.103673913043479,108.612,20.022739130434783,119.28010368510212,0.5934529534883134,0.3936637085316902,0.456731790362643,0.2583270457423126
AFYONKARAHISAR,2020,274.0,Afyon,9.952524590163934,16.07816393442623,4.678931147540984,406.396,16.302295081967213,10.077239130434782,16.43482608695652,4.245195652173913,136.068,19.43058695652174,108.93754989524572,0.6158639619952339,0.3583472036027815,0.4724041436179159,0.2413736465311563
AFYONKARAHISAR,2021,220.0,Afyon,10.064822368421051,16.395361842105263,4.70271052631579,360.534,16.278125,10.010739130434784,16.785913043478264,3.7901304347826086,92.224,19.659652173913045,114.5785215823526,0.6008970083291487,0.3781469359153549,0.4673618574866109,0.2553599285161887
AFYONKARAHISAR,2022,323.0,Afyon,8.555921052631579,14.606138157894735,3.2087697368421053,450.782,16.1175,8.348782608695652,14.386065217391304,2.6325217391304347,98.934,19.29376086956522,108.81757658427712,0.5722098728070837,0.3591339161197268,0.4356281701895369,0.2416750431121903
AFYONKARAHISAR,2023,335.0,Afyon,9.781769736842104,15.917197368421052,4.6497631578947365,479.328,15.26317105263158,9.631891304347826,15.425195652173912,4.447978260869565,281.546,16.340847826086957,120.67161066571698,0.6664030516216808,0.3982561408109466,0.5193065996256284,0.2648910781291344
