province,harvest_year,tmean_season,tmax_season,tmin_season,rain_season_sum,rad_season_mean,tmean_mam,tmax_mam,tmin_mam,rain_mam_sum,rad_mam_mean
Bilecik,2005,9.885118421052631,16.30095394736842,4.726144736842105,514.096,14.25821710526316,9.825695652173914,16.279108695652173,4.235978260869565,138.996,16.58408695652174
Bilecik,2006,8.888440789473684,15.153684210526317,3.857526315789474,446.678,14.342526315789472,10.274369565217391,17.090869565217393,4.467913043478261,74.53,17.54430434782609
Bilecik,2007,10.420197368421052,17.390605263157894,4.779381578947368,359.672,15.321125,10.634413043478261,17.92195652173913,4.389152173913044,107.46,18.635195652173913
Bilecik,2008,9.776255737704917,16.41963278688525,4.381488524590164,425.322,15.086255737704917,11.409260869565218,18.111978260869563,5.44395652173913,126.304,17.38736956521739
Bilecik,2009,9.917092105263157,16.145940789473684,4.808598684210526,462.928,14.556546052631578,9.592065217391305,15.849369565217392,4.06204347826087,115.02,17.57915217391304
Bilecik,2010,11.02449342105263,17.332401315789475,5.862236842105264,548.128,14.227309210526315,10.982630434782608,17.755282608695655,5.0939565217391305,128.462,18.457652173913043
Bilecik,2011,9.905138157894736,16.109973684210527,4.905197368421053,502.81,13.669532894736843,8.708869565217391,14.80991304347826,3.4614782608695656,136.94,15.023195652173913
Bilecik,2012,8.872236065573771,15.405619672131147,3.5686688524590164,478.106,15.181357377049181,10.172326086956522,16.689978260869566,4.417021739130434,173.262,17.5535
Bilecik,2013,11.205111842105262,17.81188815789474,5.919901315789474,443.83,14.60653947368421,12.171434782608696,19.111108695652174,6.147413043478261,120.468,17.912347826086954
Bilecik,2014,10.720078947368421,17.852697368421055,5.076269736842105,358.62,14.82504605263158,11.718782608695651,18.68654347826087,5.534304347826087,145.416,17.372630434782607
Bilecik,2015,9.449888157894737,15.327986842105261,4.642467105263158,689.176,14.13221052631579,9.652282608695652,16.069782608695654,4.009434782608696,173.43,18.00184782608696
Bilecik,2016,10.755822950819672,17.316059016393442,5.498898360655738,491.642,14.880222950819672,11.61826086956522,18.241260869565217,5.656304347826087,160.902,17.679847826086956
Bilecik,2017,9.11266447368421,15.515276315789475,3.8799868421052635,494.906,14.504743421052632,10.488826086956522,17.149978260869567,4.590565217391304,151.20600000000002,17.369108695652177
Bilecik,2018,11.344868421052633,17.775927631578945,6.147243421052631,560.47,14.40715789473684,13.438652173913043,20.116,7.704326086956522,166.412,17.62204347826087
Bilecik,2019,10.031447368421052,16.283230263157893,5.051657894736842,581.24,14.367730263157895,10.722673913043478,17.613282608695652,4.800434782608695,113.922,18.26141304347826
Bilecik,2020,10.53335737704918,17.02312131147541,5.313750819672131,538.254,14.863265573770493,10.570652173913043,17.397652173913045,4.649739130434782,128.814,17.725934782608697
Bilecik,2021,10.418578947368422,16.975230263157897,5.027361842105263,528.902,14.4695,9.886195652173912,16.444739130434783,4.028695652173913,186.15800000000002,17.20286956521739
Bilecik,2022,9.341809210526316,15.757328947368421,4.198381578947369,463.998,14.719769736842107,9.10891304347826,15.70463043478261,3.3951956521739133,86.258,18.095978260869565
Bilecik,2023,10.635217105263159,17.107098684210527,5.526046052631579,465.354,13.470348684210526,10.074,15.940021739130435,5.1081521739130435,223.886,14.078695652173913
Bilecik,2024,12.364216393442623,18.914459016393444,7.007704918032786,507.742,15.124557377049179,12.075173913043477,18.844173913043477,6.353173913043478,107.382,18.15476086956522
Bingol,2005,3.868736842105263,9.951894736842107,-1.7849802631578948,551.348,16.572434210526318,4.7170434782608694,9.932021739130434,-0.6345217391304346,207.09799999999998,18.71386956521739
Bingol,2006,4.7568289473684215,10.601625,-0.6366184210526316,684.04,16.591230263157897,5.469173913043478,10.464065217391305,0.46147826086956517,246.788,19.4205
Bingol,2007,4.552671052631578,10.545651315789474,-0.7729276315789475,559.672,16.644736842105264,4.848152173913044,10.24758695652174,-0.266413043478261,232.56,19.356152173913046
Bingol,2008,4.271291803278689,10.800859016393444,-1.5858754098360657,470.164,17.07288524590164,6.4650869565217395,12.411239130434783,0.7854565217391304,143.044,19.736347826086956
Bingol,2009,4.074927631578947,10.057184210526316,-1.397375,523.726,16.437467105263156,3.532195652173913,9.033891304347828,-2.158152173913044,193.086,19.97417391304348
Bingol,2010,6.003980263157895,11.224927631578948,1.011078947368421,777.196,15.363697368421054,5.941478260869565,11.021021739130434,0.8900652173913043,213.342,17.91908695652174
Bingol,2011,5.2573684210526315,11.141447368421053,0.14890789473684213,596.594,16.19505263157895,4.073173913043479,9.29445652173913,-0.8365217391304347,304.362,18.49886956521739
Bingol,2012,3.211632786885246,9.357986885245902,-2.5175475409836063,472.21,17.079731147540983,3.3853695652173914,8.999565217391305,-2.404130434782609,159.38400000000001,20.336195652173913
Bingol,2013,5.231552631578947,11.003361842105264,-0.09392763157894737,550.746,16.480684210526316,5.7185434782608695,10.985608695652175,0.5027391304347827,140.25,19.66973913043478
Bingol,2014,5.761677631578947,12.274473684210527,0.1388355263157895,335.194,16.84528947368421,6.908869565217391,12.878195652173915,1.5359130434782609,144.304,18.911326086956525
Bingol,2015,5.253157894736842,11.144684210526316,0.04180921052631576,457.44599999999997,16.203993421052633,5.138,10.749956521739131,-0.13760869565217396,183.076,18.834739130434784
Bingol,2016,5.119173770491803,11.095973770491803,-0.2865442622950819,568.152,16.51543606557377,6.121934782608696,11.997826086956522,0.4675434782608696,168.28,19.9215
Bingol,2017,4.026565789473684,10.478848684210528,-1.7815657894736843,407.25600000000003,17.669782894736844,5.221195652173913,10.899739130434781,-0.23234782608695653,184.116,19.80458695652174
Bingol,2018,6.450092105263158,12.381921052631577,1.2023881578947369,535.97,16.21951315789474,7.485282608695652,13.183717391304349,2.1285434782608696,199.74,18.28369565217391
Bingol,2019,4.911302631578947,10.287,-0.14884210526315797,743.934,16.348276315789473,4.4867608695652175,9.303260869565218,-0.3605652173913045,254.516,19.555934782608695
Bingol,2020,5.2585311475409835,11.20575737704918,-0.1318426229508197,618.976,16.301140983606558,5.739434782608696,11.235760869565217,0.5632826086956522,325.664,18.667804347826088
Bingol,2021,6.787046052631579,13.259144736842106,1.016453947368421,336.916,17.56228947368421,6.966391304347826,13.160413043478261,0.8220000000000001,126.638,21.51691304347826
Bingol,2022,4.508710526315789,10.636296052631579,-1.1219605263157895,564.894,16.88445394736842,3.567804347826087,9.159086956521739,-2.1632826086956523,259.982,19.825673913043477
Bingol,2023,5.6957894736842105,11.676684210526316,0.4023881578947368,614.704,15.481822368421053,6.007217391304348,11.07145652173913,1.3102608695652174,362.222,16.16223913043478
Bingol,2024,6.682727868852459,12.341967213114755,1.471160655737705,702.744,15.986590163934427,6.951608695652174,12.271369565217393,1.7331739130434782,237.756,18.714021739130434
Bitlis,2005,5.774690789473684,10.839059210526315,0.9182960526315789,572.818,16.308342105263158,7.234086956521739,11.42436956521739,3.090108695652174,195.542,18.248652173913044
Bitlis,2006,7.0910131578947375,12.089526315789474,2.4755723684210524,547.188,16.796697368421054,8.140173913043478,12.317804347826087,4.064673913043478,184.148,19.55095652173913
Bitlis,2007,5.997486842105263,10.916348684210528,1.535125,562.82,15.830690789473683,6.691173913043478,10.869478260869565,2.704108695652174,239.058,17.370108695652174
Bitlis,2008,6.594314754098361,12.086459016393443,1.5470622950819672,374.424,17.030439344262295,9.025,14.139347826086956,4.327369565217391,104.61,20.085956521739128
Bitlis,2009,6.213671052631579,11.186092105263159,1.7154671052631578,419.48,15.754796052631578,6.072739130434782,10.485782608695652,1.8558695652173913,166.102,18.90395652173913
Bitlis,2010,8.350861842105262,12.719388157894736,4.293559210526316,577.366,15.584138157894738,8.120021739130435,12.35441304347826,3.970695652173913,160.176,17.852304347826088
Bitlis,2011,7.541032894736842,12.476565789473685,3.234907894736842,476.972,16.197144736842105,6.559673913043478,10.761521739130433,2.7333695652173913,279.09000000000003,17.953391304347825
Bitlis,2012,5.262990163934426,10.365416393442624,0.3948393442622951,415.77,16.127042622950817,5.969826086956522,10.419195652173913,1.5102608695652173,136.522,19.162739130434783
Bitlis,2013,7.381243421052632,12.081282894736843,2.985625,477.458,16.13096710526316,7.949978260869566,12.238826086956522,3.8314999999999997,153.234,18.949695652173915
Bitlis,2014,6.994111842105263,12.308355263157896,2.200743421052632,395.866,16.738940789473684,8.792239130434782,13.44413043478261,4.42504347826087,170.10999999999999,19.318
Bitlis,2015,7.27117105263158,11.906940789473685,3.113151315789474,460.89,16.01995394736842,7.067,11.411239130434783,2.8954347826086955,180.258,18.729869565217392
Bitlis,2016,6.788878688524591,11.544426229508197,2.369160655737705,578.994,16.08240655737705,7.8581956521739125,12.279608695652174,3.6106304347826086,185.992,18.836934782608697
Bitlis,2017,5.81671052631579,11.059835526315789,1.0288157894736845,435.136,16.930559210526315,7.223304347826087,11.805826086956522,2.9824130434782608,185.074,18.580891304347826
Bitlis,2018,8.758763157894737,13.648032894736843,4.486236842105264,372.228,16.23186842105263,9.523021739130433,14.285565217391303,5.163608695652174,155.332,18.34163043478261
Bitlis,2019,7.230223684210526,11.750618421052632,3.031243421052632,556.138,15.810019736842106,6.710065217391304,10.778760869565216,2.840108695652174,203.72,18.26891304347826
Bitlis,2020,7.522872131147541,12.512196721311476,2.9779409836065573,486.73,15.896347540983609,8.018152173913043,12.5925,3.7030434782608697,245.138,18.081434782608696
Bitlis,2021,8.838256578947368,14.113677631578947,4.104190789473684,272.264,17.379888157894737,9.264934782608696,14.33945652173913,4.391739130434783,118.392,20.28467391304348
Bitlis,2022,7.112914473684211,12.220769736842106,2.478480263157895,369.978,16.65044736842105,6.508739130434782,10.959260869565217,2.25,162.478,18.893565217391306
Bitlis,2023,7.979822368421052,13.073822368421053,3.371855263157895,367.226,16.053631578947368,8.351086956521739,13.010891304347826,4.049847826086957,192.98,17.325717391304348
Bitlis,2024,8.715186885245902,13.283724590163935,4.427409836065573,610.332,16.17057049180328,8.917195652173913,13.185478260869566,4.692456521739131,256.91,19.019152173913042
Bolu,2005,8.216552631578947,13.81658552631579,3.6210263157894733,551.41,14.027947368421053,8.186326086956523,14.12828260869565,3.0816086956521738,167.88400000000001,16.568782608695653
Bolu,2006,7.3064539473684205,12.891019736842106,2.646151315789474,473.092,14.325638157894735,8.708891304347826,15.025456521739132,3.333565217391304,88.728,17.980521739130435
Bolu,2007,8.616078947368422,14.767993421052632,3.6132236842105265,431.692,15.23079605263158,8.882760869565217,15.398282608695652,3.3108043478260867,146.44,18.552521739130434
Bolu,2008,7.879534426229507,13.660400000000001,3.0039409836065576,560.5,15.012891803278688,9.762021739130434,15.813347826086956,4.380347826086957,173.914,17.12908695652174
Bolu,2009,8.07733552631579,13.447947368421053,3.557769736842105,636.8919999999999,14.231907894736842,7.793521739130435,13.528108695652174,2.7557391304347827,165.994,16.974478260869567
Bolu,2010,9.325013157894738,14.748763157894736,4.766960526315789,647.302,13.940394736842105,9.248826086956523,15.363282608695652,3.8492391304347824,156.634,18.376521739130435
Bolu,2011,8.254940789473684,13.627361842105262,3.859868421052632,640.406,13.429677631578947,7.059847826086957,12.584630434782609,2.240586956521739,211.11599999999999,15.107891304347826
Bolu,2012,6.966550819672132,12.564524590163934,2.2053770491803277,612.256,15.125888524590163,8.234739130434782,13.94608695652174,3.003434782608696,195.624,17.889934782608695
Bolu,2013,9.46408552631579,15.167236842105263,4.801256578947369,512.526,14.49296052631579,10.344369565217391,16.513717391304347,4.886608695652174,159.81799999999998,17.927130434782608
Bolu,2014,9.148375,15.374480263157894,4.250828947368421,476.152,14.631881578947366,10.045304347826088,16.293565217391304,4.566130434782608,173.788,17.087260869565217
Bolu,2015,8.06174342105263,13.248111842105263,3.6968947368421055,724.504,13.924157894736844,8.108652173913043,13.980347826086957,2.8417173913043476,180.18,17.945891304347825
Bolu,2016,9.113980327868854,14.82984262295082,4.376281967213115,591.114,14.573803278688525,9.883021739130436,15.816152173913043,4.463369565217391,196.466,17.083065217391304
Bolu,2017,7.524684210526315,13.168085526315789,2.758138157894737,524.628,14.528440789473683,8.91895652173913,15.064326086956521,3.532152173913043,174.878,17.35571739130435
Bolu,2018,9.723743421052632,15.269125,5.1558223684210525,686.518,14.386401315789476,11.764130434782608,17.69626086956522,6.632608695652174,200.65200000000002,17.71104347826087
Bolu,2019,8.557881578947368,13.964506578947368,4.112401315789474,699.928,14.140164473684209,9.087195652173914,15.215891304347826,3.824413043478261,165.21,18.07486956521739
Bolu,2020,8.97895737704918,14.725796721311477,4.261318032786885,587.668,14.820609836065573,8.966434782608696,15.224956521739129,3.4343478260869564,131.31,18.010369565217392
Bolu,2021,8.80625,14.430453947368422,4.1256973684210525,633.392,14.372651315789474,8.196021739130435,13.962173913043477,3.0235434782608697,215.488,17.186108695652173
Bolu,2022,7.472269736842105,12.851388157894737,2.869861842105263,702.6419999999999,14.363098684210527,7.174586956521739,13.024000000000001,1.954586956521739,129.546,17.932108695652175
Bolu,2023,8.916368421052631,14.427039473684209,4.5198289473684214,653.282,13.453375,8.534717391304348,13.851673913043479,4.068043478260869,257.69,14.257282608695652
Bolu,2024,10.669954098360657,16.286393442622952,6.012944262295083,625.814,14.93808524590164,10.480282608695653,16.550391304347826,5.285239130434783,149.858,17.87626086956522
Burdur,2005,10.168875,16.215342105263158,4.933993421052631,634.614,16.600763157894736,10.000217391304348,16.274565217391306,4.25141304347826,139.982,19.68013043478261
Burdur,2006,9.716993421052631,15.914868421052631,4.4539605263157895,580.236,16.482203947368422,10.479239130434783,16.62554347826087,4.966717391304348,176.372,19.695304347826088
Burdur,2007,10.280671052631579,16.74554605263158,4.772217105263158,525.236,17.30986842105263,10.337478260869565,16.878326086956523,4.336978260869565,63.728,20.77286956521739
Burdur,2008,10.415895081967212,17.06271475409836,4.819252459016393,463.5,17.305318032786886,11.162065217391305,18.078108695652173,5.076434782608695,100.65,20.259630434782608
Burdur,2009,10.193434210526316,16.199243421052632,4.991480263157895,648.698,16.423592105263157,9.342804347826087,15.266108695652173,3.8845652173913043,186.458,19.608869565217393
Burdur,2010,11.026440789473684,16.826447368421054,6.050717105263158,834.49,16.246197368421054,11.152630434782608,17.4095,5.502891304347826,95.214,20.675304347826085
Burdur,2011,10.430302631578947,16.54258552631579,5.327388157894737,646.078,16.13828947368421,9.31295652173913,15.178347826086958,4.084260869565218,191.66,18.418521739130433
Burdur,2012,9.21912131147541,15.397540983606557,3.98055737704918,729.344,17.02888524590164,9.517326086956523,15.540195652173914,4.337369565217392,176.006,19.74804347826087
Burdur,2013,11.082973684210527,16.99729605263158,6.039782894736843,692.246,16.478375,11.242826086956521,17.320586956521737,5.767347826086956,141.63,19.881304347826088
Burdur,2014,10.699875,17.32583552631579,5.334519736842105,435.812,16.986125,10.81736956521739,17.200130434782608,5.2861521739130435,162.172,19.697891304347824
Burdur,2015,9.770697368421052,15.47946052631579,4.916611842105263,840.8679999999999,16.143763157894735,9.528108695652174,15.534847826086956,4.175369565217392,204.448,19.954217391304347
Burdur,2016,11.29960655737705,18.015160655737706,5.719829508196721,414.324,17.34302950819672,11.361913043478262,18.16058695652174,5.479673913043478,163.364,20.475760869565217
Burdur,2017,10.119118421052631,16.600401315789473,4.636815789473684,429.716,16.96141447368421,10.474934782608695,16.85658695652174,4.899826086956522,184.27,19.521434782608697
Burdur,2018,11.643375,17.928467105263156,6.427151315789474,543.156,16.58171052631579,13.118826086956522,19.750804347826087,7.279239130434783,123.706,20.07763043478261
Burdur,2019,10.54695394736842,16.45500657894737,5.433197368421053,626.944,16.360361842105263,10.367173913043478,16.61904347826087,4.808934782608695,109.982,20.284217391304345
Burdur,2020,11.149639344262294,17.564918032786885,5.803599999999999,502.072,16.90256393442623,10.937608695652173,17.42369565217391,5.172673913043479,141.03,20.147608695652174
Burdur,2021,11.31207894736842,17.89621710526316,5.78433552631579,459.034,17.101776315789476,10.922652173913043,18.069239130434784,4.638108695652174,76.768,20.897978260869564
Burdur,2022,10.063828947368421,16.268427631578948,4.664921052631579,624.518,16.65866447368421,9.377065217391305,15.670782608695651,3.6406521739130433,107.612,20.182304347826086
Burdur,2023,10.99608552631579,17.29161184210526,5.721638157894737,602.46,15.891644736842107,10.182282608695653,15.982543478260869,5.061847826086956,273.75,17.014717391304348
Burdur,2024,13.14287868852459,19.600222950819674,7.620537704918033,487.132,16.86849180327869,12.612217391304348,19.30195652173913,6.566782608695652,119.214,20.402260869565218
Bursa,2005,11.40091447368421,17.18999342105263,6.623355263157895,546.718,14.413644736842103,11.051804347826087,16.78908695652174,5.926282608695652,144.832,17.134391304347826
Bursa,2006,10.46741447368421,16.011802631578945,5.785638157894737,512.538,14.246559210526314,11.361478260869566,17.352217391304347,6.115760869565217,97.048,17.821021739130437
Bursa,2007,11.987848684210526,18.26879605263158,6.794671052631578,327.484,15.084526315789473,11.984891304347824,18.56171739130435,6.265195652173913,100.184,18.821608695652174
Bursa,2008,11.247160655737705,17.212478688524588,6.271508196721311,521.68,14.944432786885244,12.592108695652174,18.47136956521739,7.240956521739131,128.71,17.84378260869565
Bursa,2009,11.406717105263157,16.99683552631579,6.677953947368421,545.058,14.569809210526316,10.791260869565217,16.475021739130433,5.659891304347826,147.418,18.13119565217391
Bursa,2010,12.008453947368421,17.49770394736842,7.385026315789473,783.634,14.125269736842107,11.646195652173914,17.573760869565216,6.377086956521739,142.96,18.656565217391304
Bursa,2011,11.076947368421052,16.52946052631579,6.588644736842106,671.958,13.752967105263158,9.508217391304347,14.997304347826086,4.756673913043478,153.14,15.53245652173913
Bursa,2012,10.205993442622951,16.065973770491805,5.378518032786886,627.056,14.945422950819673,11.179152173913042,17.000847826086957,6.0047173913043475,207.018,17.749260869565216
Bursa,2013,12.38949342105263,18.196388157894738,7.575756578947369,619.568,14.521717105263157,12.878782608695651,18.92991304347826,7.447934782608696,135.0,17.879586956521738
Bursa,2014,12.030730263157896,18.38550657894737,6.913092105263158,446.176,14.527631578947368,12.530195652173914,18.63191304347826,7.007326086956522,203.96,17.21945652173913
Bursa,2015,10.940592105263159,16.240065789473686,6.4661118421052635,721.658,13.995809210526314,10.804869565217391,16.55195652173913,5.723456521739131,192.184,17.81532608695652
Bursa,2016,12.213462295081968,18.064688524590167,7.401022950819672,572.564,14.999495081967215,12.687456521739131,18.604108695652172,7.385413043478261,168.352,18.592521739130433
Bursa,2017,10.545151315789473,16.315348684210527,5.799796052631579,588.51,14.565717105263158,11.502739130434781,17.58636956521739,6.2159130434782615,137.874,18.10267391304348
Bursa,2018,12.665888157894736,18.37479605263158,7.939111842105262,643.408,14.326269736842104,14.286978260869565,20.271652173913044,9.133021739130434,167.368,17.503173913043476
Bursa,2019,11.385756578947369,16.930822368421055,6.817296052631579,649.196,14.34783552631579,11.753043478260869,17.839108695652175,6.502,118.166,18.678108695652174
Bursa,2020,12.05375737704918,18.018222950819673,7.092439344262295,542.904,14.882603278688526,11.642934782608696,17.906934782608698,6.198760869565218,148.224,17.913391304347826
Bursa,2021,11.794565789473685,17.538203947368423,6.938532894736841,652.362,14.491052631578947,10.865826086956522,16.709326086956523,5.526434782608696,193.938,17.589847826086956
Bursa,2022,10.824282894736841,16.60492763157895,6.0069276315789475,545.302,14.813374999999999,10.180282608695652,16.187891304347826,4.873326086956522,97.762,18.531521739130437
Bursa,2023,12.03603947368421,17.851690789473682,7.299526315789474,474.034,13.719072368421052,11.06136956521739,16.24832608695652,6.516326086956521,244.358,14.825478260869565
Bursa,2024,13.498334426229508,19.306039344262295,8.54799344262295,645.508,14.894727868852458,12.817478260869565,18.78571739130435,7.481913043478261,131.144,17.865717391304347
Canakkale,2005,13.42263157894737,17.68257894736842,9.700440789473685,520.146,15.321276315789472,12.677695652173913,17.183847826086957,8.567978260869566,122.344,18.72732608695652
Canakkale,2006,12.449546052631579,16.39703947368421,8.878309210526316,580.382,15.18571052631579,12.633956521739131,17.00054347826087,8.533608695652173,135.338,19.046282608695652
Canakkale,2007,13.924263157894735,18.49609210526316,9.986125000000001,312.606,15.756296052631578,13.386434782608694,18.335760869565217,8.966108695652174,129.93200000000002,19.799065217391306
Canakkale,2008,13.302852459016393,17.633567213114755,9.563954098360655,443.802,15.537272131147542,14.212304347826086,18.65471739130435,10.124391304347826,87.876,18.713565217391306
Canakkale,2009,13.542388157894738,17.69266447368421,9.847276315789474,501.154,15.27245394736842,12.538891304347827,17.06673913043478,8.431673913043477,135.334,18.695608695652176
Canakkale,2010,13.838078947368421,17.930111842105262,10.078730263157896,722.402,14.908552631578948,12.991108695652175,17.49213043478261,8.888347826086957,101.376,19.673978260869568
Canakkale,2011,13.07403947368421,17.129375,9.563881578947369,642.278,14.850822368421051,11.199913043478261,15.329586956521737,7.481934782608695,134.806,17.48358695652174
Canakkale,2012,12.597291803278688,16.886740983606558,8.88056393442623,589.636,15.729947540983607,12.861108695652174,17.408586956521738,8.796717391304348,190.108,19.14704347826087
Canakkale,2013,14.246592105263158,18.364486842105265,10.57603947368421,658.762,15.289282894736843,14.00291304347826,18.490978260869564,9.865608695652174,131.996,19.20158695652174
Canakkale,2014,13.847407894736842,18.245861842105263,10.125638157894736,477.694,15.207815789473685,13.748347826086956,18.198760869565216,9.642478260869565,191.702,18.336413043478263
Canakkale,2015,13.119861842105264,17.162809210526316,9.573697368421053,698.724,14.925868421052632,12.547586956521739,16.964086956521736,8.566282608695651,161.79600000000002,19.126782608695652
Canakkale,2016,14.379009836065574,18.750032786885246,10.663422950819673,525.24,15.96343606557377,14.214086956521738,18.758434782608695,10.073717391304347,120.084,19.47767391304348
Canakkale,2017,12.790776315789474,17.155105263157896,8.983381578947368,552.768,15.66525657894737,12.940260869565217,17.66717391304348,8.664130434782608,105.036,19.562239130434783
Canakkale,2018,14.59465789473684,18.90333552631579,10.808250000000001,653.864,15.259256578947369,15.228347826086956,19.886478260869566,11.081391304347825,113.616,19.126760869565217
Canakkale,2019,13.450703947368421,17.53941447368421,9.894980263157896,660.518,15.13036842105263,13.19245652173913,17.760173913043477,9.165434782608695,123.272,19.503869565217393
Canakkale,2020,14.189436065573771,18.647567213114755,10.364013114754098,461.254,15.6684,13.12241304347826,17.96428260869565,8.861586956521739,144.874,18.901326086956523
Canakkale,2021,14.09653947368421,18.25247368421053,10.444434210526316,715.0980000000001,15.553486842105263,12.329717391304348,16.808630434782607,8.219326086956523,185.386,18.967978260869565
Canakkale,2022,13.192230263157896,17.507184210526315,9.438532894736841,526.3,15.647144736842105,11.95632608695652,16.661326086956525,7.791739130434783,77.874,19.885934782608697
Canakkale,2023,14.337401315789473,18.616256578947368,10.683532894736842,440.912,14.892105263157895,12.78563043478261,16.879217391304348,9.118021739130434,201.306,16.729152173913043
Canakkale,2024,15.589547540983606,20.05413770491803,11.67966557377049,592.682,15.745711475409836,14.315978260869565,18.933826086956522,10.041282608695653,124.514,19.14636956521739
Cankiri,2005,6.722131578947368,12.51042105263158,1.8805460526315791,473.562,14.544032894736844,6.725369565217392,12.503804347826087,1.6199130434782607,201.954,17.187282608695654
Cankiri,2006,5.853223684210526,11.751776315789474,0.8251315789473684,425.214,14.797644736842107,7.451891304347826,13.693608695652173,1.877608695652174,97.342,18.34795652173913
Cankiri,2007,7.2495,13.660394736842106,1.8536447368421054,348.894,15.436684210526318,7.646782608695652,14.295043478260869,1.6209130434782608,112.138,18.878760869565216
Cankiri,2008,6.167508196721311,12.147665573770492,1.0124196721311476,517.572,15.310537704918033,8.20836956521739,14.247521739130434,2.7478260869565214,179.076,17.511260869565216
Cankiri,2009,6.158881578947368,11.590434210526317,1.4165,653.6,14.326,5.879521739130434,11.389891304347826,0.624804347826087,165.51,17.320565217391305
Cankiri,2010,7.719282894736842,13.183618421052632,3.0451776315789476,708.096,14.36484210526316,7.7165869565217395,13.72286956521739,2.097,168.554,18.927282608695652
Cankiri,2011,6.668730263157895,12.123065789473683,2.0720394736842103,635.978,13.670934210526315,5.754282608695652,11.166391304347826,0.8598260869565217,213.882,15.918630434782608
Cankiri,2012,5.077704918032787,10.688268852459016,0.08441311475409835,598.018,15.567809836065573,6.2023913043478265,11.37828260869565,1.117086956521739,170.246,18.867717391304346
Cankiri,2013,7.919388157894737,13.799249999999999,2.9926776315789474,485.072,14.6895,8.804478260869564,14.964434782608697,3.2814565217391305,157.132,18.152652173913044
Cankiri,2014,7.858631578947368,14.309519736842105,2.6900263157894737,415.718,14.97695394736842,8.818739130434782,15.013739130434784,3.199956521739131,182.94,17.2615
Cankiri,2015,6.372756578947368,11.677848684210527,1.8168092105263156,580.502,14.113769736842107,6.439108695652174,12.045739130434784,1.2598913043478261,175.606,17.800065217391303
Cankiri,2016,7.764445901639344,13.724196721311475,2.7423606557377047,466.364,14.803324590163935,8.409478260869566,14.43386956521739,2.790586956521739,195.288,17.41319565217391
Cankiri,2017,5.941901315789473,12.047414473684212,0.6246447368421053,383.1,15.014210526315788,7.696326086956522,14.008956521739131,1.893413043478261,119.158,17.776891304347824
Cankiri,2018,8.487335526315789,14.39921052631579,3.555,525.766,14.629342105263158,10.362260869565217,16.41186956521739,4.878065217391304,191.748,18.167217391304348
Cankiri,2019,7.261092105263157,12.95158552631579,2.4815065789473687,525.02,14.52817105263158,7.556347826086956,13.555065217391304,2.1878478260869567,165.352,18.154891304347824
Cankiri,2020,7.894740983606558,14.155921311475412,2.7229704918032787,428.9,15.185606557377048,7.8359565217391305,14.535913043478262,1.807195652173913,113.198,18.769695652173912
Cankiri,2021,7.789723684210526,13.969381578947369,2.8159605263157896,359.15,14.646453947368421,7.270065217391305,13.494065217391304,1.674586956521739,136.374,17.547891304347825
Cankiri,2022,6.1190921052631575,12.077046052631578,1.066611842105263,489.63,14.648894736842106,5.816152173913044,11.808739130434782,0.3254782608695652,115.26,18.065652173913044
Cankiri,2023,7.6889473684210525,13.580532894736843,2.920769736842105,497.902,13.997190789473683,7.477760869565217,13.053521739130435,2.495195652173913,241.736,15.30554347826087
Cankiri,2024,9.485455737704918,15.508806557377047,4.446891803278688,444.732,15.03471475409836,9.269521739130436,15.396130434782608,3.835,161.136,17.830391304347824
Corum,2005,8.544644736842105,15.014611842105262,3.0464342105263156,402.57,14.877611842105262,8.701195652173913,14.97541304347826,2.916391304347826,204.87,17.305260869565217
Corum,2006,7.708677631578948,14.084394736842105,2.271046052631579,394.766,14.70570394736842,9.29304347826087,16.00641304347826,3.154934782608696,128.094,18.178695652173914
Corum,2007,8.737598684210527,15.625677631578947,2.8875657894736846,319.838,15.612499999999999,9.364521739130435,16.819369565217393,2.520326086956522,113.256,19.258804347826086
Corum,2008,8.165462295081968,14.715685245901637,2.5374622950819674,411.028,15.498990163934426,10.373543478260869,17.124347826086957,4.146543478260869,144.478,18.095347826086957
Corum,2009,7.931835526315789,13.861342105263157,2.811519736842105,586.362,14.611980263157896,7.675217391304348,13.592282608695653,1.915695652173913,182.644,18.166434782608697
Corum,2010,9.895309210526316,16.12084868421053,4.589789473684211,546.018,14.77454605263158,9.776152173913044,16.366347826086955,3.668108695652174,138.662,19.33021739130435
Corum,2011,8.45199342105263,14.356697368421052,3.503703947368421,549.168,13.934302631578948,7.625913043478261,13.435130434782607,2.380217391304348,172.962,16.183478260869567
Corum,2012,6.91711475409836,12.971567213114755,1.6675081967213115,524.962,15.589901639344262,8.537369565217391,14.389369565217393,2.966413043478261,207.5,19.21817391304348
Corum,2013,9.72642105263158,16.036309210526316,4.372894736842105,412.104,14.749078947368423,10.758304347826087,17.31063043478261,4.704021739130434,110.504,18.4525
Corum,2014,9.492953947368422,16.45605263157895,3.784361842105263,309.928,15.216480263157896,10.912521739130435,17.75104347826087,4.620282608695652,162.506,17.70358695652174
Corum,2015,8.120151315789473,14.091519736842105,3.1050986842105264,508.414,14.088776315789474,8.51991304347826,14.636369565217391,2.7279130434782606,184.34,17.509065217391306
Corum,2016,9.199147540983608,15.511980327868853,3.8560721311475414,470.284,14.832209836065573,10.238130434782608,16.659934782608694,4.046173913043478,213.64000000000001,17.991978260869566
