province_norm,harvest_year,tmean,tmax_mean,tmin_mean,rain_sum,rad_mean,tmean_std,tmax_p95,tmin_p05,hot_days_30,frost_days_0,dry_days_lt1mm,index,mam_tmean,mam_tmax_mean,mam_tmin_mean,mam_rain_sum,mam_rad_mean,mam_tmean_std,mam_tmax_p95,mam_tmin_p05,mam_hot_days_30,mam_frost_days_0,mam_dry_days_lt1mm
BURDUR,2009,10.193434210526316,16.199243421052632,4.991480263157894,648.698,16.42359210526316,7.587124531884535,30.618299999999998,-4.974,21.0,72.0,222.0,384,9.342804347826089,15.266108695652173,3.884565217391305,186.458,19.608869565217393,5.055155297533271,24.8081,-4.6085,0.0,20.0,63.0
BURDUR,2010,11.026440789473684,16.826447368421054,6.050717105263158,834.49,16.246197368421054,7.039439859423216,30.382099999999994,-2.9437,18.0,43.0,200.0,385,11.152630434782608,17.4095,5.502891304347826,95.21400000000001,20.675304347826085,4.474975281943868,25.0499,-2.0997000000000003,0.0,9.0,70.0
BURDUR,2011,10.430302631578947,16.54258552631579,5.327388157894736,646.078,16.13828947368421,7.136259111014048,31.557899999999993,-4.0188999999999995,22.0,62.0,210.0,386,9.31295652173913,15.178347826086958,4.0842608695652185,191.66,18.418521739130437,4.245323130411318,21.6363,-3.814,0.0,14.0,56.0
BURDUR,2012,9.21912131147541,15.397540983606557,3.98055737704918,729.3439999999999,17.028885245901638,8.955477461725419,33.11200000000001,-7.553599999999999,31.0,117.0,222.0,387,9.517326086956523,15.540195652173917,4.337369565217391,176.006,19.74804347826087,5.197905252443327,22.5572,-5.0157,0.0,17.0,63.0
BURDUR,2013,11.082973684210527,16.99729605263158,6.039782894736843,692.2460000000001,16.478375,7.447814220250878,31.34329999999998,-3.6256,22.0,54.0,205.0,388,11.242826086956521,17.320586956521737,5.767347826086956,141.63000000000002,19.881304347826084,5.326720840674573,25.482100000000003,-3.1755000000000004,0.0,11.0,67.0
BURDUR,2014,10.699875,17.32583552631579,5.334519736842105,435.812,16.986125,7.338160525084893,32.9236,-3.4301,33.0,62.0,232.0,389,10.81736956521739,17.20013043478261,5.2861521739130435,162.172,19.697891304347824,4.322703020146332,24.8762,-1.9663,0.0,10.0,64.0
BURDUR,2015,9.770697368421052,15.479460526315787,4.9166118421052625,840.868,16.143763157894735,7.380635536633245,29.422099999999997,-4.538600000000001,13.0,69.0,194.0,390,9.528108695652174,15.534847826086956,4.175369565217392,204.448,19.954217391304347,5.021643269977723,24.637,-2.8674,0.0,19.0,64.0
BURDUR,2016,11.29960655737705,18.015160655737706,5.719829508196721,414.32399999999996,17.34302950819672,8.014828507372346,33.422799999999995,-5.287999999999999,41.0,69.0,241.0,391,11.361913043478262,18.16058695652174,5.479673913043479,163.364,20.475760869565214,4.241433781143824,24.252000000000002,-1.7488,0.0,11.0,67.0
BURDUR,2017,10.119118421052631,16.600401315789473,4.636815789473684,429.716,16.96141447368421,8.87746416006975,33.345699999999994,-7.562199999999999,36.0,89.0,230.0,392,10.474934782608695,16.85658695652174,4.899826086956522,184.27,19.521434782608694,4.233094786114224,23.677,-2.3497999999999997,0.0,11.0,57.0
BURDUR,2018,11.643374999999999,17.928467105263156,6.427151315789474,543.156,16.58171052631579,7.188139829520979,31.53479999999999,-3.2928,27.0,43.0,206.0,393,13.118826086956522,19.750804347826087,7.279239130434784,123.70599999999997,20.07763043478261,4.626451023011373,27.4902,0.5671999999999997,0.0,2.0,66.0
BURDUR,2019,10.54695394736842,16.45500657894737,5.433197368421052,626.944,16.36036184210526,7.747810723538175,31.294399999999996,-4.2547999999999995,23.0,69.0,195.0,394,10.367173913043478,16.61904347826087,4.808934782608695,109.98199999999999,20.284217391304345,5.357755952686046,26.4177,-3.0072,1.0,13.0,70.0
BURDUR,2020,11.149639344262294,17.56491803278688,5.803599999999999,502.072,16.90256393442623,8.098817765479536,33.2652,-4.7468,39.0,68.0,220.0,395,10.937608695652175,17.42369565217391,5.172673913043479,141.03,20.147608695652178,5.365859395659701,30.586000000000006,-3.1069,5.0,8.0,61.0
BURDUR,2021,11.31207894736842,17.896217105263162,5.784335526315789,459.034,17.101776315789476,7.825296370162311,32.40159999999999,-4.5892,36.0,66.0,232.0,396,10.922652173913043,18.069239130434784,4.638108695652173,76.76799999999999,20.897978260869564,6.674492393647053,28.903800000000004,-4.5604000000000005,3.0,26.0,78.0
BURDUR,2022,10.063828947368421,16.268427631578948,4.664921052631579,624.518,16.65866447368421,8.467862343609182,31.12759999999999,-8.167399999999999,22.0,85.0,213.0,397,9.377065217391305,15.670782608695655,3.640652173913044,107.61199999999998,20.182304347826086,7.245207855874173,26.7382,-8.1923,0.0,26.0,68.0
BURDUR,2023,10.99608552631579,17.29161184210526,5.721638157894737,602.46,15.891644736842103,7.161850750391196,32.7204,-4.7004,29.0,56.0,214.0,398,10.182282608695653,15.982543478260869,5.061847826086957,273.75,17.014717391304348,3.8423828982595003,22.1955,-0.6089000000000001,0.0,8.0,47.0
BURDUR,2024,13.14287868852459,19.60022295081967,7.620537704918033,487.13200000000006,16.86849180327869,8.052062837304055,34.7992,-3.2272,54.0,45.0,228.0,399,12.612217391304346,19.30195652173913,6.566782608695651,119.214,20.402260869565215,4.864555324145491,26.2897,-1.0663,0.0,8.0,71.0
BURSA,2005,11.40091447368421,17.18999342105263,6.623355263157896,546.718,14.413644736842103,7.689488881153752,31.3112,-3.9326,21.0,65.0,211.0,400,11.051804347826087,16.78908695652174,5.926282608695652,144.83200000000002,17.134391304347826,5.9500883957588,25.365000000000002,-3.0206000000000004,0.0,21.0,63.0
BURSA,2006,10.46741447368421,16.011802631578945,5.785638157894736,512.538,14.246559210526314,7.691402024011704,30.367599999999996,-5.4604,18.0,63.0,206.0,401,11.361478260869566,17.35221739130435,6.115760869565216,97.048,17.821021739130437,5.169633420545303,28.7611,-0.9580000000000002,2.0,8.0,72.0
BURSA,2007,11.987848684210528,18.26879605263158,6.794671052631578,327.484,15.084526315789473,8.12336784379132,34.4306,-3.0408999999999997,43.0,49.0,245.0,402,11.984891304347824,18.561717391304345,6.265195652173913,100.184,18.821608695652174,5.725186823491405,29.4816,-0.46930000000000005,3.0,7.0,69.0
BURSA,2008,11.247160655737705,17.212478688524588,6.271508196721311,521.68,14.944432786885244,8.052990512096772,31.464000000000002,-3.924,28.0,68.0,226.0,403,12.592108695652175,18.47136956521739,7.240956521739129,128.70999999999998,17.843782608695655,4.560029124296143,27.9326,1.919,1.0,2.0,71.0
BURSA,2009,11.406717105263157,16.99683552631579,6.677953947368421,545.058,14.569809210526316,7.624839529268743,31.0858,-3.9169,22.0,56.0,206.0,404,10.791260869565217,16.47502173913043,5.659891304347825,147.41799999999998,18.131195652173915,5.339338673437074,26.440200000000004,-2.0138,0.0,14.0,61.0
BURSA,2010,12.00845394736842,17.49770394736842,7.385026315789473,783.634,14.125269736842107,7.065852067756351,29.557599999999997,-2.9311000000000003,11.0,34.0,193.0,405,11.646195652173914,17.573760869565216,6.377086956521739,142.96,18.6565652173913,5.175223034402002,26.5278,-1.5231000000000001,0.0,8.0,66.0
BURSA,2011,11.076947368421052,16.52946052631579,6.588644736842106,671.958,13.752967105263158,7.2658353693420885,31.518,-3.2391,22.0,58.0,210.0,406,9.508217391304347,14.997304347826084,4.756673913043478,153.14000000000001,15.53245652173913,5.091991915400829,24.5233,-2.9544,0.0,17.0,60.0
BURSA,2012,10.205993442622953,16.065973770491805,5.378518032786886,627.056,14.945422950819673,8.781581362353881,32.338800000000006,-5.9124,38.0,95.0,218.0,407,11.179152173913042,17.000847826086957,6.004717391304347,207.018,17.749260869565216,5.730981345753957,24.7219,-3.5862,0.0,18.0,60.0
BURSA,2013,12.389493421052633,18.196388157894738,7.575756578947369,619.568,14.52171710526316,7.278541131068522,30.653299999999994,-3.1908000000000003,22.0,45.0,212.0,408,12.878782608695651,18.929913043478262,7.447934782608696,135.0,17.879586956521738,5.570677611487025,27.5591,-1.8263,2.0,9.0,70.0
BURSA,2014,12.030730263157894,18.38550657894737,6.913092105263158,446.17600000000004,14.52763157894737,6.915688794658105,31.2834,-2.668,23.0,43.0,224.0,409,12.53019565217391,18.63191304347826,7.00732608695652,203.95999999999998,17.21945652173913,4.552383421730031,26.9402,-0.438,0.0,6.0,61.0
BURSA,2015,10.940592105263159,16.240065789473682,6.466111842105263,721.658,13.995809210526314,7.236398562123598,29.11349999999999,-3.6747,13.0,55.0,186.0,410,10.804869565217391,16.55195652173913,5.723456521739131,192.184,17.81532608695652,5.550208821370759,26.455800000000004,-2.3569,0.0,14.0,61.0
BURSA,2016,12.213462295081968,18.064688524590164,7.401022950819672,572.5639999999999,14.999495081967215,7.467006639697782,32.216,-3.0535999999999994,27.0,43.0,225.0,411,12.68745652173913,18.604108695652176,7.385413043478261,168.352,18.592521739130433,4.5688921792204304,26.062700000000003,-0.5563000000000002,0.0,6.0,66.0
BURSA,2017,10.545151315789473,16.315348684210527,5.799796052631579,588.51,14.565717105263158,8.437944811214042,31.2946,-6.3282,22.0,73.0,209.0,412,11.502739130434781,17.58636956521739,6.21591304347826,137.87400000000005,18.10267391304348,4.379302666325674,25.117600000000003,0.37129999999999985,0.0,4.0,60.0
BURSA,2018,12.665888157894738,18.37479605263158,7.939111842105262,643.408,14.326269736842104,6.9829486845232065,30.109199999999998,-1.9590999999999998,17.0,33.0,199.0,413,14.28697826086956,20.271652173913047,9.133021739130434,167.36800000000002,17.50317391304348,4.404972440018713,27.4411,3.0879000000000003,0.0,2.0,64.0
BURSA,2019,11.385756578947369,16.930822368421055,6.817296052631579,649.196,14.34783552631579,7.526576206529491,29.826699999999995,-2.9611,15.0,52.0,197.0,414,11.753043478260867,17.839108695652172,6.502,118.166,18.678108695652174,5.519919640108332,28.0173,-0.8237,1.0,10.0,66.0
BURSA,2020,12.05375737704918,18.018222950819673,7.092439344262295,542.904,14.882603278688523,7.381235523192252,32.0328,-2.908,30.0,50.0,214.0,415,11.642934782608696,17.906934782608698,6.198760869565215,148.22400000000002,17.913391304347826,5.472843754843612,30.5727,-0.7575000000000001,7.0,7.0,64.0
BURSA,2021,11.794565789473683,17.538203947368423,6.938532894736843,652.362,14.491052631578947,7.7644580111478865,31.016299999999994,-4.5351,22.0,51.0,208.0,416,10.86582608695652,16.709326086956523,5.526434782608696,193.93800000000002,17.589847826086956,6.164454666234414,26.6497,-2.7528,0.0,20.0,61.0
BURSA,2022,10.824282894736841,16.60492763157895,6.006927631578948,545.3019999999999,14.813374999999999,7.901601305661646,29.468,-5.8379,13.0,71.0,211.0,417,10.180282608695654,16.187891304347826,4.873326086956522,97.76199999999999,18.531521739130433,7.3741372798823965,27.994100000000003,-4.6888,4.0,26.0,69.0
BURSA,2023,12.03603947368421,17.851690789473686,7.299526315789474,474.034,13.719072368421052,7.024459963628158,32.08949999999999,-3.2986,28.0,35.0,219.0,418,11.06136956521739,16.24832608695652,6.516326086956522,244.358,14.825478260869568,3.860223974932797,22.6026,0.46420000000000006,0.0,4.0,55.0
BURSA,2024,13.498334426229508,19.306039344262295,8.54799344262295,645.508,14.894727868852458,7.467245719660711,33.324000000000005,-1.9567999999999999,44.0,37.0,227.0,419,12.817478260869569,18.785717391304352,7.481913043478259,131.144,17.865717391304347,4.35525612342387,26.054100000000002,-0.10880000000000004,0.0,6.0,69.0
CANAKKALE,2005,13.422631578947367,17.68257894736842,9.700440789473685,520.146,15.321276315789472,7.163939211462792,31.03819999999999,-0.18359999999999987,21.0,18.0,222.0,420,12.677695652173913,17.183847826086957,8.567978260869564,122.344,18.72732608695652,5.1762860200436736,24.1347,0.6542999999999999,0.0,3.0,66.0
CANAKKALE,2006,12.449546052631579,16.39703947368421,8.878309210526316,580.3820000000001,15.18571052631579,7.141205629265714,29.5585,-1.7562,9.0,30.0,226.0,421,12.633956521739131,17.000543478260873,8.533608695652173,135.338,19.046282608695652,4.683631219970492,26.982400000000002,2.1155,0.0,3.0,74.0
CANAKKALE,2007,13.924263157894735,18.49609210526316,9.986125000000001,312.606,15.756296052631582,7.4007389576067455,33.013600000000004,1.3447,40.0,10.0,250.0,422,13.386434782608694,18.335760869565217,8.966108695652172,129.93200000000002,19.799065217391306,4.7333388334434146,27.0741,2.9481,0.0,0.0,71.0
CANAKKALE,2008,13.302852459016393,17.633567213114752,9.563954098360657,443.802,15.537272131147542,7.471815863445712,30.874000000000002,-0.05439999999999996,23.0,17.0,232.0,423,14.21230434782609,18.65471739130435,10.124391304347826,87.87599999999999,18.713565217391306,3.8890618426870796,27.453400000000002,5.6195,0.0,0.0,71.0
CANAKKALE,2009,13.542388157894738,17.69266447368421,9.847276315789474,501.154,15.272453947368419,7.159745115537512,30.789299999999994,0.19930000000000003,23.0,10.0,222.0,424,12.538891304347828,17.066739130434787,8.431673913043479,135.334,18.695608695652172,4.739017854979412,25.7943,2.1565000000000003,0.0,0.0,67.0
CANAKKALE,2010,13.838078947368421,17.930111842105262,10.078730263157896,722.402,14.90855263157895,6.998630662412631,30.1571,-1.1275,21.0,22.0,202.0,425,12.991108695652171,17.49213043478261,8.888347826086957,101.37599999999999,19.673978260869568,4.835273210587221,26.878300000000003,1.7046999999999999,0.0,2.0,72.0
CANAKKALE,2011,13.07403947368421,17.129375,9.563881578947369,642.278,14.850822368421051,7.051424271908696,31.090799999999998,0.11349999999999993,19.0,12.0,217.0,426,11.199913043478261,15.329586956521743,7.481934782608697,134.80599999999998,17.48358695652174,4.74395115992356,23.7493,1.2452999999999999,0.0,3.0,66.0
CANAKKALE,2012,12.597291803278688,16.886740983606558,8.88056393442623,589.636,15.72994754098361,8.132622641136338,33.188,-1.4587999999999999,35.0,26.0,230.0,427,12.861108695652172,17.408586956521738,8.79671739130435,190.10799999999998,19.14704347826087,5.040000369476094,23.7374,0.9836,0.0,2.0,62.0
CANAKKALE,2013,14.246592105263158,18.364486842105265,10.57603947368421,658.7620000000001,15.289282894736843,6.856661654740901,29.9169,0.4429999999999999,15.0,12.0,215.0,428,14.00291304347826,18.490978260869568,9.865608695652174,131.996,19.20158695652174,4.83911848673074,26.8473,0.8463999999999998,0.0,3.0,69.0
CANAKKALE,2014,13.847407894736842,18.245861842105263,10.125638157894738,477.694,15.207815789473683,6.43318833676639,30.908999999999995,1.613,21.0,4.0,226.0,429,13.748347826086958,18.198760869565216,9.642478260869566,191.70199999999997,18.336413043478263,4.131693558083333,25.4464,2.46,0.0,0.0,57.0
CANAKKALE,2015,13.119861842105264,17.16280921052632,9.573697368421053,698.724,14.925868421052632,6.922627923483105,29.91979999999999,-0.05509999999999998,15.0,18.0,197.0,430,12.54758695652174,16.96408695652174,8.566282608695651,161.796,19.126782608695656,5.0449509742924965,25.9057,1.7188,0.0,1.0,64.0
CANAKKALE,2016,14.379009836065574,18.750032786885246,10.663422950819673,525.24,15.96343606557377,6.9138819131118785,31.539599999999997,-0.48879999999999985,34.0,18.0,240.0,431,14.21408695652174,18.758434782608695,10.073717391304347,120.08399999999999,19.47767391304348,4.096449364870616,25.730100000000007,3.2942,0.0,0.0,66.0
CANAKKALE,2017,12.790776315789474,17.155105263157896,8.98338157894737,552.768,15.665256578947366,7.792336372437948,31.837799999999998,-1.1430999999999998,25.0,32.0,219.0,432,12.940260869565217,17.66717391304348,8.66413043478261,105.03599999999999,19.562239130434783,3.95039120852986,24.2358,3.5881000000000003,0.0,0.0,70.0
CANAKKALE,2018,14.594657894736844,18.90333552631579,10.80825,653.864,15.259256578947369,6.595688367736449,30.874899999999997,1.9836,26.0,5.0,209.0,433,15.228347826086955,19.886478260869563,11.081391304347825,113.61600000000001,19.12676086956522,3.9705006035162236,26.0026,5.3538,0.0,1.0,62.0
CANAKKALE,2019,13.450703947368421,17.53941447368421,9.894980263157896,660.518,15.13036842105263,7.096198624754282,30.503799999999995,0.5069999999999999,20.0,12.0,217.0,434,13.192456521739132,17.760173913043477,9.165434782608697,123.272,19.503869565217393,4.508968636276375,25.911,3.0206999999999997,0.0,0.0,73.0
CANAKKALE,2020,14.189436065573771,18.647567213114755,10.364013114754098,461.254,15.668399999999997,6.662717828719926,31.157600000000002,1.6864000000000001,23.0,9.0,224.0,435,13.12241304347826,17.964282608695658,8.861586956521739,144.87400000000002,18.90132608695652,4.683152348091229,28.680600000000005,2.9305,3.0,0.0,68.0
CANAKKALE,2021,14.09653947368421,18.25247368421053,10.444434210526316,715.098,15.553486842105263,7.005486958319826,31.638799999999996,-0.1115999999999999,29.0,18.0,217.0,436,12.329717391304346,16.808630434782607,8.219326086956523,185.38600000000002,18.967978260869565,5.088194114597642,24.769000000000002,1.2127,0.0,3.0,68.0
CANAKKALE,2022,13.192230263157896,17.507184210526315,9.438532894736843,526.3,15.647144736842105,7.2843074198627775,30.5345,-0.9034,23.0,27.0,226.0,437,11.95632608695652,16.66132608695652,7.791739130434783,77.874,19.885934782608693,6.472782789137601,28.5667,-0.9481,4.0,9.0,76.0
CANAKKALE,2023,14.337401315789473,18.61625657894737,10.683532894736842,440.91200000000003,14.892105263157895,6.522320138081895,31.738899999999997,1.5063,32.0,8.0,231.0,438,12.78563043478261,16.879217391304348,9.118021739130434,201.306,16.729152173913043,3.360157583030863,22.715700000000002,3.7297,0.0,0.0,57.0
CANAKKALE,2024,15.589547540983606,20.05413770491803,11.67966557377049,592.682,15.745711475409836,6.824469192188777,33.0088,2.3424000000000005,44.0,2.0,232.0,439,14.315978260869567,18.933826086956522,10.04128260869565,124.51400000000002,19.14636956521739,3.5030429910756755,24.829900000000002,3.721,0.0,0.0,70.0
CANKIRI,2005,6.722131578947368,12.51042105263158,1.8805460526315787,473.562,14.544032894736844,8.30859493165995,28.841799999999996,-9.3309,12.0,140.0,209.0,440,6.725369565217392,12.503804347826087,1.6199130434782607,201.95399999999998,17.18728260869565,6.5070901714424805,22.6482,-7.5855,0.0,36.0,55.0
CANKIRI,2006,5.853223684210525,11.751776315789474,0.8251315789473685,425.214,14.797644736842107,8.510471945120207,27.49389999999999,-11.547,3.0,148.0,212.0,441,7.451891304347824,13.693608695652173,1.8776086956521747,97.342,18.34795652173913,5.126803887213312,24.752800000000004,-5.461,0.0,35.0,71.0
CANKIRI,2007,7.2495,13.660394736842106,1.8536447368421054,348.894,15.436684210526318,9.100591563117195,32.666499999999985,-10.390799999999999,23.0,154.0,231.0,442,7.646782608695652,14.295043478260872,1.620913043478261,112.13800000000002,18.87876086956522,6.933879525265997,27.724300000000003,-5.0312,1.0,47.0,66.0
CANKIRI,2008,6.16750819672131,12.147665573770492,1.0124196721311476,517.572,15.310537704918033,8.952922663458018,27.831200000000003,-12.3796,7.0,131.0,199.0,443,8.20836956521739,14.247521739130434,2.7478260869565214,179.07600000000002,17.511260869565216,4.51289598236376,22.7464,-3.3561,0.0,22.0,55.0
CANKIRI,2009,6.158881578947369,11.590434210526315,1.4164999999999999,653.5999999999999,14.326,7.988572256179498,25.5782,-11.5235,0.0,131.0,189.0,444,5.879521739130436,11.389891304347826,0.6248043478260868,165.51,17.3205652173913,5.374960418925587,21.334300000000002,-6.7609,0.0,40.0,55.0
CANKIRI,2010,7.719282894736843,13.18361842105263,3.0451776315789476,708.096,14.36484210526316,7.504963180599135,25.0996,-7.4476,4.0,120.0,164.0,445,7.7165869565217395,13.72286956521739,2.097,168.55400000000003,18.927282608695652,5.102727704406978,22.6814,-6.5847,0.0,32.0,56.0
CANKIRI,2011,6.668730263157895,12.123065789473685,2.0720394736842107,635.9780000000001,13.670934210526315,7.558778115996653,26.362399999999997,-9.0198,8.0,121.0,184.0,446,5.754282608695652,11.166391304347826,0.8598260869565217,213.88200000000003,15.91863043478261,5.403452568082596,19.9838,-7.2495,0.0,38.0,46.0
CANKIRI,2012,5.0777049180327865,10.688268852459016,0.08441311475409867,598.018,15.567809836065573,10.01257152702006,28.814400000000003,-13.973999999999998,12.0,156.0,193.0,447,6.2023913043478265,11.378282608695654,1.1170869565217392,170.24600000000004,18.867717391304346,7.309038879340005,20.7419,-12.1526,0.0,33.0,54.0
CANKIRI,2013,7.919388157894737,13.799249999999999,2.992677631578947,485.072,14.6895,7.866599955427834,28.4701,-7.552899999999999,5.0,119.0,192.0,448,8.804478260869564,14.964434782608693,3.2814565217391305,157.132,18.152652173913044,6.03267635734665,24.285700000000002,-4.946899999999999,0.0,27.0,58.0
CANKIRI,2014,7.858631578947368,14.309519736842105,2.6900263157894733,415.71799999999996,14.97695394736842,7.410144960732246,28.516799999999996,-7.594200000000001,9.0,116.0,203.0,449,8.81873913043478,15.013739130434779,3.199956521739131,182.93999999999997,17.2615,4.575989075501746,22.7121,-5.0092,0.0,19.0,48.0
CANKIRI,2015,6.372756578947369,11.677848684210526,1.8168092105263156,580.502,14.113769736842103,7.770817360406913,25.81519999999998,-9.8871,6.0,135.0,187.0,450,6.439108695652174,12.045739130434784,1.259891304347826,175.60599999999997,17.800065217391303,5.733445937455568,22.940500000000004,-5.8906,0.0,43.0,57.0
CANKIRI,2016,7.764445901639344,13.724196721311475,2.7423606557377043,466.36400000000003,14.803324590163935,7.936038290475047,28.9956,-8.5784,9.0,106.0,202.0,451,8.409478260869564,14.433869565217393,2.7905869565217394,195.28799999999998,17.413195652173915,4.4907647149229435,21.5391,-5.0192,0.0,22.0,54.0
CANKIRI,2017,5.941901315789474,12.047414473684212,0.6246447368421054,383.1,15.014210526315788,9.623298935711748,28.726399999999998,-14.0135,12.0,142.0,220.0,452,7.69632608695652,14.008956521739126,1.8934130434782608,119.158,17.776891304347828,4.74129257914656,22.320300000000003,-4.4569,0.0,33.0,60.0
CANKIRI,2018,8.487335526315789,14.399210526315791,3.555,525.7660000000001,14.629342105263158,7.610841299514166,27.820999999999998,-5.6576,5.0,107.0,190.0,453,10.362260869565217,16.41186956521739,4.8780652173913035,191.748,18.167217391304344,4.977668691418595,23.789600000000004,-1.854,0.0,15.0,51.0
CANKIRI,2019,7.261092105263157,12.95158552631579,2.4815065789473683,525.02,14.52817105263158,8.138436467571836,27.321299999999997,-8.754999999999999,2.0,139.0,189.0,454,7.556347826086956,13.555065217391304,2.1878478260869567,165.352,18.154891304347824,5.989224709838517,25.3265,-5.5164,0.0,39.0,59.0
CANKIRI,2020,7.894740983606558,14.155921311475408,2.722970491803279,428.90000000000003,15.185606557377051,7.983431933446875,29.4672,-7.9448,8.0,118.0,219.0,455,7.8359565217391305,14.535913043478262,1.807195652173913,113.19800000000001,18.769695652173912,5.36319156233978,26.523700000000005,-5.0452,0.0,34.0,66.0
CANKIRI,2021,7.789723684210526,13.969381578947369,2.8159605263157896,359.15,14.646453947368418,8.156696312556868,27.853400000000004,-7.3602,9.0,128.0,224.0,456,7.270065217391305,13.494065217391304,1.674586956521739,136.374,17.547891304347825,6.644671033133024,25.7952,-6.4147,0.0,42.0,64.0
CANKIRI,2022,6.1190921052631575,12.077046052631578,1.066611842105263,489.63,14.648894736842102,8.391643471329347,26.1025,-11.0552,4.0,140.0,203.0,457,5.816152173913044,11.808739130434782,0.3254782608695654,115.25999999999999,18.065652173913044,7.551866659477159,24.125300000000003,-10.203899999999999,0.0,38.0,64.0
CANKIRI,2023,7.6889473684210525,13.580532894736843,2.920769736842105,497.90199999999993,13.997190789473683,7.065114313388508,27.95199999999999,-6.899700000000001,6.0,113.0,200.0,458,7.477760869565218,13.053521739130435,2.495195652173913,241.736,15.305543478260873,4.343948048202804,20.6952,-3.2144000000000004,0.0,28.0,42.0
CANKIRI,2024,9.485455737704918,15.508806557377047,4.446891803278689,444.73199999999997,15.03471475409836,7.944612787766373,30.8472,-5.796,22.0,98.0,206.0,459,9.269521739130433,15.396130434782608,3.835,161.13600000000002,17.830391304347824,5.094227755812813,23.1992,-3.599,0.0,25.0,58.0
CORUM,2005,8.544644736842105,15.014611842105262,3.046434210526316,402.57,14.877611842105262,8.56665590558677,31.4434,-8.4764,26.0,134.0,236.0,460,8.701195652173913,14.975413043478257,2.9163913043478265,204.87000000000003,17.305260869565217,6.31325415512742,24.9372,-5.5877,0.0,32.0,55.0
CORUM,2006,7.708677631578948,14.084394736842105,2.271046052631579,394.76599999999996,14.70570394736842,8.610517631892694,29.872299999999996,-10.1507,15.0,115.0,227.0,461,9.293043478260868,16.00641304347826,3.154934782608696,128.094,18.178695652173914,5.044377276530669,26.954200000000004,-4.421,2.0,22.0,67.0
CORUM,2007,8.737598684210527,15.625677631578947,2.8875657894736846,319.83799999999997,15.612499999999999,9.029409681233288,34.025099999999995,-8.150199999999998,34.0,154.0,236.0,462,9.364521739130435,16.81936956521739,2.520326086956522,113.256,19.25880434782609,6.956030539586071,30.3771,-3.8867000000000003,8.0,45.0,68.0
CORUM,2008,8.165462295081968,14.715685245901637,2.5374622950819674,411.028,15.498990163934426,9.067267652584572,30.602,-10.4388,17.0,116.0,218.0,463,10.37354347826087,17.12434782608696,4.146543478260869,144.478,18.095347826086957,4.561890904489331,26.0526,-1.4626,1.0,13.0,58.0
CORUM,2009,7.931835526315789,13.861342105263157,2.811519736842105,586.362,14.611980263157893,8.011292319777448,28.835099999999986,-8.2113,10.0,120.0,200.0,464,7.675217391304348,13.592282608695653,1.915695652173913,182.644,18.166434782608697,5.0277179753973655,22.963400000000004,-3.9465,0.0,36.0,56.0
CORUM,2010,9.895309210526316,16.12084868421053,4.589789473684211,546.018,14.77454605263158,7.806925765669478,29.961599999999997,-5.4405,15.0,86.0,186.0,465,9.776152173913044,16.366347826086955,3.668108695652174,138.66200000000003,19.33021739130435,5.324544388360529,26.4485,-4.3989,0.0,16.0,61.0
CORUM,2011,8.45199342105263,14.356697368421052,3.503703947368421,549.168,13.934302631578948,7.68089840299846,29.493699999999997,-5.9708000000000006,13.0,107.0,203.0,466,7.625913043478262,13.435130434782605,2.3802173913043476,172.962,16.183478260869563,5.191174284677209,21.9602,-4.8742,0.0,30.0,53.0
CORUM,2012,6.91711475409836,12.971567213114753,1.6675081967213117,524.962,15.589901639344262,9.679155731482378,30.873600000000003,-12.0464,22.0,150.0,202.0,467,8.537369565217393,14.389369565217393,2.966413043478261,207.49999999999997,19.218173913043483,6.820536893109834,22.8469,-8.0193,0.0,33.0,51.0
CORUM,2013,9.72642105263158,16.036309210526316,4.372894736842106,412.10400000000004,14.749078947368423,7.964992298626477,30.261599999999998,-5.0600000000000005,19.0,100.0,217.0,468,10.758304347826085,17.31063043478261,4.704021739130434,110.50399999999999,18.452499999999997,6.016699543841292,26.971,-4.7898000000000005,0.0,16.0,67.0
CORUM,2014,9.492953947368422,16.456052631578945,3.784361842105264,309.928,15.216480263157893,7.887624523158681,31.504399999999997,-6.4700999999999995,26.0,100.0,214.0,469,10.912521739130437,17.75104347826087,4.620282608695652,162.50600000000003,17.703586956521743,4.710117890030329,25.527400000000004,-3.3647,0.0,15.0,47.0
CORUM,2015,8.120151315789473,14.091519736842105,3.105098684210526,508.4140000000001,14.088776315789474,7.896933532995749,27.743099999999995,-6.837199999999999,10.0,123.0,199.0,470,8.519913043478262,14.636369565217391,2.7279130434782606,184.34,17.509065217391306,5.851623829579694,26.367400000000004,-3.8883,1.0,35.0,59.0
CORUM,2016,9.199147540983606,15.511980327868853,3.8560721311475414,470.284,14.832209836065575,8.138349789560474,30.124400000000005,-5.9716,16.0,103.0,210.0,471,10.238130434782608,16.659934782608694,4.046173913043479,213.64,17.991978260869566,4.644771313447883,23.9645,-3.168,0.0,20.0,54.0
CORUM,2017,7.861348684210528,14.367750000000001,2.2013157894736843,373.77,15.220927631578949,9.410642260717713,31.6922,-11.1919,24.0,133.0,235.0,472,9.365434782608697,16.01519565217391,3.079195652173913,162.232,18.02354347826087,4.82898435230648,24.0658,-3.2357,0.0,27.0,58.0
